,Room,Time,Assoc,Auth
22,B003,1446986219,0,0
23,B003,1446986523,0,0
24,B003,1446986822,0,0
25,B003,1446987128,0,0
26,B003,1446987426,0,0
27,B003,1446987728,0,0
28,B003,1446988029,0,0
29,B003,1446988330,0,0
30,B003,1446988631,0,0
31,B003,1446988932,0,0
32,B003,1446989234,0,0
21,B002,1446849136,0,0
22,B002,1446849439,0,0
23,B002,1446849747,0,0
24,B002,1446850047,0,0
25,B002,1446850344,0,0
26,B002,1446850646,0,0
27,B002,1446850955,0,0
28,B002,1446851254,0,0
29,B002,1446851554,0,0
30,B002,1446851852,0,0
31,B002,1446852151,0,0
32,B002,1446852453,0,0
21,B004,1446586355,1,1
22,B004,1446586645,0,0
23,B004,1446586944,0,0
24,B004,1446587246,0,0
25,B004,1446587547,0,0
26,B004,1446587848,0,0
27,B004,1446588149,0,0
28,B004,1446588455,0,0
29,B004,1446588759,0,0
30,B004,1446589060,0,0
31,B004,1446589358,0,0
32,B004,1446589661,0,0
21,B004,1447616023,0,0
22,B004,1447616324,0,0
23,B004,1447616627,0,0
24,B004,1447616924,0,0
25,B004,1447617225,0,0
26,B004,1447617528,0,0
27,B004,1447617828,0,0
28,B004,1447618131,0,0
29,B004,1447618430,0,0
30,B004,1447618732,0,0
31,B004,1447619038,0,0
32,B004,1447619338,0,0
20,B004,1447320889,91,91
21,B004,1447321189,92,92
22,B004,1447321511,89,89
23,B004,1447321817,88,87
24,B004,1447322157,16,16
25,B004,1447322486,19,19
26,B004,1447322799,28,28
27,B004,1447323055,34,34
28,B004,1447323351,37,37
29,B004,1447323646,36,36
30,B004,1447323957,34,34
19,B004,1447716851,0,0
20,B004,1447717160,0,0
21,B004,1447717455,0,0
22,B004,1447717759,0,0
23,B004,1447718063,0,0
24,B004,1447718436,0,0
25,B004,1447718668,0,0
26,B004,1447719025,0,0
27,B004,1447719339,0,0
28,B004,1447719706,0,0
21,B004,1447633800,0,0
22,B004,1447634100,0,0
23,B004,1447634401,0,0
24,B004,1447634703,0,0
25,B004,1447635003,0,0
26,B004,1447635302,0,0
27,B004,1447635602,0,0
28,B004,1447635907,0,0
29,B004,1447636215,0,0
30,B004,1447636508,0,0
31,B004,1447636806,0,0
32,B004,1447637109,0,0
20,B003,1446881679,0,0
21,B003,1446881984,0,0
22,B003,1446882284,0,0
23,B003,1446882585,0,0
24,B003,1446882887,0,0
25,B003,1446883190,0,0
26,B003,1446883494,0,0
27,B003,1446883792,0,0
28,B003,1446884094,0,0
29,B003,1446884396,0,0
30,B003,1446884697,0,0
21,B003,1447029010,0,0
22,B003,1447029310,0,0
23,B003,1447029610,0,0
24,B003,1447029912,0,0
25,B003,1447030212,0,0
26,B003,1447030514,0,0
27,B003,1447030814,0,0
28,B003,1447031113,0,0
29,B003,1447031418,0,0
30,B003,1447031714,0,0
31,B003,1447032017,0,0
32,B003,1447032316,0,0
21,B003,1447504330,0,0
22,B003,1447504631,0,0
23,B003,1447504935,0,0
24,B003,1447505249,0,0
25,B003,1447505538,0,0
26,B003,1447505840,0,0
27,B003,1447506145,0,0
28,B003,1447506444,0,0
29,B003,1447506756,0,0
30,B003,1447507048,0,0
31,B003,1447507350,0,0
32,B003,1447507650,0,0
21,B002,1446841916,0,0
22,B002,1446842218,0,0
23,B002,1446842518,0,0
24,B002,1446842816,0,0
25,B002,1446843120,0,0
26,B002,1446843421,0,0
27,B002,1446843679,0,0
28,B002,1446844018,0,0
29,B002,1446844323,0,0
30,B002,1446844623,0,0
31,B002,1446844923,0,0
32,B002,1446845223,0,0
21,B003,1446935637,0,0
22,B003,1446935936,0,0
23,B003,1446936244,0,0
24,B003,1446936542,0,0
25,B003,1446936840,0,0
26,B003,1446937142,0,0
27,B003,1446937441,0,0
28,B003,1446937742,0,0
29,B003,1446938043,0,0
30,B003,1446938342,0,0
31,B003,1446938643,0,0
32,B003,1446938943,0,0
21,B003,1447738248,0,0
22,B003,1447738550,0,0
23,B003,1447738851,0,0
24,B003,1447739154,0,0
25,B003,1447739457,0,0
26,B003,1447739759,0,0
27,B003,1447740058,0,0
28,B003,1447740371,0,0
29,B003,1447740670,0,0
30,B003,1447740963,0,0
31,B003,1447741264,0,0
32,B003,1447741565,0,0
19,B004,1446723281,70,69
20,B004,1446723951,76,76
21,B004,1446724202,78,78
22,B004,1446724544,78,77
23,B004,1446724872,18,18
24,B004,1446725180,30,30
25,B004,1446725450,48,48
26,B004,1446725738,50,50
27,B004,1446726033,49,49
28,B004,1446726333,51,50
21,B004,1447432342,0,0
22,B004,1447432644,0,0
23,B004,1447432942,0,0
24,B004,1447433248,0,0
25,B004,1447433549,0,0
26,B004,1447433855,0,0
27,B004,1447434157,0,0
28,B004,1447434455,0,0
29,B004,1447434761,0,0
30,B004,1447434957,0,0
31,B004,1447435357,0,0
32,B004,1447435654,0,0
21,B004,1446525253,0,0
22,B004,1446525552,0,0
23,B004,1446525853,0,0
24,B004,1446526153,0,0
25,B004,1446526455,0,0
26,B004,1446526759,0,0
27,B004,1446527060,0,0
28,B004,1446527360,0,0
29,B004,1446527660,0,0
30,B004,1446527963,0,0
31,B004,1446528264,0,0
32,B004,1446528566,0,0
21,B002,1447291855,0,0
22,B002,1447292156,0,0
23,B002,1447292499,0,0
24,B002,1447292760,0,0
25,B002,1447293062,0,0
26,B002,1447293364,0,0
27,B002,1447293663,0,0
28,B002,1447293975,0,0
29,B002,1447294267,0,0
30,B002,1447294582,0,0
31,B002,1447294866,0,0
32,B002,1447295178,0,0
20,B003,1447724094,0,0
21,B003,1447724392,0,0
22,B003,1447724693,0,0
23,B003,1447724996,0,0
24,B003,1447725296,0,0
25,B003,1447725599,0,0
26,B003,1447725900,0,0
27,B003,1447726211,0,0
28,B003,1447726508,0,0
29,B003,1447726809,0,0
30,B003,1447727108,0,0
21,B002,1447338630,29,29
22,B002,1447338939,28,28
23,B002,1447339239,30,30
24,B002,1447339553,32,32
25,B002,1447339862,29,29
26,B002,1447340206,30,30
27,B002,1447340521,36,36
28,B002,1447340831,44,44
29,B002,1447341095,58,58
30,B002,1447341385,59,59
31,B002,1447341687,67,67
32,B002,1447341986,70,70
21,B003,1446665461,0,0
22,B003,1446665757,0,0
23,B003,1446666061,0,0
24,B003,1446666368,0,0
25,B003,1446666662,0,0
26,B003,1446666969,0,0
27,B003,1446667272,0,0
28,B003,1446667564,0,0
29,B003,1446667874,0,0
30,B003,1446668178,0,0
31,B003,1446668476,0,0
32,B003,1446668775,0,0
21,B002,1447295469,0,0
22,B002,1447295770,0,0
23,B002,1447296074,0,0
24,B002,1447296376,0,0
25,B002,1447296673,0,0
26,B002,1447296976,0,0
27,B002,1447297279,0,0
28,B002,1447297577,0,0
29,B002,1447297877,0,0
30,B002,1447298180,0,0
31,B002,1447298481,0,0
32,B002,1447298782,0,0
21,B003,1447083034,28,28
22,B003,1447083346,27,27
23,B003,1447083642,25,24
24,B003,1447083950,24,24
25,B003,1447084266,20,20
26,B003,1447084599,19,19
27,B003,1447084913,11,11
28,B003,1447085199,9,9
29,B003,1447085485,14,14
30,B003,1447085798,12,12
31,B003,1447086081,12,12
32,B003,1447086384,10,10
21,B004,1447000384,0,0
22,B004,1447000685,0,0
23,B004,1447000986,0,0
24,B004,1447001287,0,0
25,B004,1447001586,0,0
26,B004,1447001889,0,0
27,B004,1447002193,0,0
28,B004,1447002495,0,0
29,B004,1447002799,0,0
30,B004,1447003098,0,0
31,B004,1447003401,0,0
32,B004,1447003701,0,0
20,B004,1446795270,0,0
21,B004,1446795571,0,0
22,B004,1446795872,0,0
23,B004,1446796174,0,0
24,B004,1446796474,0,0
25,B004,1446796780,0,0
26,B004,1446797088,0,0
27,B004,1446797386,0,0
28,B004,1446797697,0,0
29,B004,1446797998,0,0
30,B004,1446798305,0,0
21,B004,1446932025,0,0
22,B004,1446932326,0,0
23,B004,1446932626,0,0
24,B004,1446932882,0,0
25,B004,1446933227,0,0
26,B004,1446933530,0,0
27,B004,1446933833,0,0
28,B004,1446934132,0,0
29,B004,1446934434,0,0
30,B004,1446934732,0,0
31,B004,1446935035,0,0
32,B004,1446935338,0,0
20,B004,1446885301,0,0
21,B004,1446885601,0,0
22,B004,1446885902,0,0
23,B004,1446886207,0,0
24,B004,1446886506,0,0
25,B004,1446886811,0,0
26,B004,1446887116,0,0
27,B004,1446887416,0,0
28,B004,1446887717,0,0
29,B004,1446887923,0,0
30,B004,1446888325,0,0
21,B003,1447223525,0,0
22,B003,1447223824,0,0
23,B003,1447224124,0,0
24,B003,1447224431,0,0
25,B003,1447224733,0,0
26,B003,1447225031,0,0
27,B003,1447225335,0,0
28,B003,1447225633,0,0
29,B003,1447225937,0,0
30,B003,1447226240,0,0
31,B003,1447226542,0,0
32,B003,1447226844,0,0
21,B002,1446514416,0,0
22,B002,1446514716,0,0
23,B002,1446515018,0,0
24,B002,1446515318,0,0
25,B002,1446515618,0,0
26,B002,1446515920,0,0
27,B002,1446516227,0,0
28,B002,1446516527,0,0
29,B002,1446516824,0,0
30,B002,1446517125,0,0
31,B002,1446517426,0,0
32,B002,1446517728,0,0
20,B003,1447166105,25,24
21,B003,1447166414,31,30
22,B003,1447166730,30,29
23,B003,1447167069,34,33
24,B003,1447167382,36,36
25,B003,1447167724,23,23
26,B003,1447167988,17,16
27,B003,1447168259,13,13
28,B003,1447168550,17,17
29,B003,1447168848,15,15
30,B003,1447169153,14,14
21,B003,1447511569,0,0
22,B003,1447511869,0,0
23,B003,1447512171,0,0
24,B003,1447512472,0,0
25,B003,1447512777,0,0
26,B003,1447513083,0,0
27,B003,1447513378,0,0
28,B003,1447513687,0,0
29,B003,1447513987,0,0
30,B003,1447514283,0,0
31,B003,1447514585,0,0
32,B003,1447514909,0,0
21,B002,1446586355,0,0
22,B002,1446586645,0,0
23,B002,1446586944,0,0
24,B002,1446587246,0,0
25,B002,1446587547,0,0
26,B002,1446587848,0,0
27,B002,1446588149,0,0
28,B002,1446588455,0,0
29,B002,1446588759,0,0
30,B002,1446589060,0,0
31,B002,1446589358,0,0
32,B002,1446589661,0,0
21,B003,1447486223,0,0
22,B003,1447486524,0,0
23,B003,1447486708,0,0
24,B003,1447487127,0,0
25,B003,1447487428,0,0
26,B003,1447487730,0,0
27,B003,1447488033,0,0
28,B003,1447488335,0,0
29,B003,1447488634,0,0
30,B003,1447488940,0,0
31,B003,1447489242,0,0
32,B003,1447489543,0,0
21,B004,1447641021,0,0
22,B004,1447641322,0,0
23,B004,1447641620,0,0
24,B004,1447641923,0,0
25,B004,1447642228,0,0
26,B004,1447642525,0,0
27,B004,1447642828,0,0
28,B004,1447643127,0,0
29,B004,1447643332,0,0
30,B004,1447643728,0,0
31,B004,1447644030,0,0
32,B004,1447644331,0,0
21,B003,1446845525,0,0
22,B003,1446845826,0,0
23,B003,1446846125,0,0
24,B003,1446846424,0,0
25,B003,1446846724,0,0
26,B003,1446847027,0,0
27,B003,1446847330,0,0
28,B003,1446847635,0,0
29,B003,1446847934,0,0
30,B003,1446848232,0,0
31,B003,1446848537,0,0
32,B003,1446848835,0,0
21,B002,1446543127,1,1
22,B002,1446543438,4,4
23,B002,1446543740,4,4
24,B002,1446544050,3,3
25,B002,1446544367,18,17
26,B002,1446544714,21,21
27,B002,1446545031,28,27
28,B002,1446545322,29,29
29,B002,1446545588,29,29
30,B002,1446545886,30,30
31,B002,1446546182,30,30
32,B002,1446546489,31,31
21,B002,1447184002,0,0
22,B002,1447184300,0,0
23,B002,1447184603,0,0
24,B002,1447184898,0,0
25,B002,1447185197,0,0
26,B002,1447185503,0,0
27,B002,1447185804,0,0
28,B002,1447186109,0,0
29,B002,1447186408,0,0
30,B002,1447186712,0,0
31,B002,1447186948,0,0
32,B002,1447187321,0,0
20,B002,1446564889,35,35
21,B002,1446565192,34,33
22,B002,1446565401,34,33
23,B002,1446565839,29,29
24,B002,1446566140,32,32
25,B002,1446566449,34,34
26,B002,1446566749,31,31
27,B002,1446567053,32,30
28,B002,1446567324,36,35
29,B002,1446567635,40,39
30,B002,1446567926,41,40
20,B004,1447115667,0,0
21,B004,1447115970,0,0
22,B004,1447116321,0,0
23,B004,1447116698,0,0
24,B004,1447117171,0,0
25,B004,1447117470,0,0
26,B004,1447117770,0,0
27,B004,1447118072,0,0
28,B004,1447118373,0,0
29,B004,1447118675,0,0
30,B004,1447118980,0,0
21,B003,1447425082,49,49
22,B003,1447425384,46,46
23,B003,1447425691,54,54
24,B003,1447425992,51,51
25,B003,1447426297,54,54
26,B003,1447426622,49,49
27,B003,1447426920,44,44
28,B003,1447427221,43,43
29,B003,1447427504,42,42
30,B003,1447427810,42,42
31,B003,1447428109,45,45
32,B003,1447428413,44,44
21,B004,1447083034,77,77
22,B004,1447083346,81,81
23,B004,1447083642,79,79
24,B004,1447083950,78,78
25,B004,1447084266,80,80
26,B004,1447084599,78,78
27,B004,1447084913,59,58
28,B004,1447085199,27,27
29,B004,1447085485,11,11
30,B004,1447085798,8,8
31,B004,1447086081,7,7
32,B004,1447086384,9,9
21,B004,1446597196,0,0
22,B004,1446597495,0,0
23,B004,1446597800,0,0
24,B004,1446598132,0,0
25,B004,1446598459,0,0
26,B004,1446598705,0,0
27,B004,1446599001,0,0
28,B004,1446599301,0,0
29,B004,1446599602,0,0
30,B004,1446599900,0,0
31,B004,1446600202,0,0
32,B004,1446600502,0,0
21,B002,1446683561,0,0
22,B002,1446683856,0,0
23,B002,1446684162,0,0
24,B002,1446684458,0,0
25,B002,1446684854,0,0
26,B002,1446685110,0,0
27,B002,1446685387,0,0
28,B002,1446685648,0,0
29,B002,1446686041,0,0
30,B002,1446686295,0,0
31,B002,1446686593,0,0
32,B002,1446686893,0,0
21,B003,1447259519,22,22
22,B003,1447259827,22,22
23,B003,1447260130,23,23
24,B003,1447260439,23,23
25,B003,1447260753,23,23
26,B003,1447261089,23,23
27,B003,1447261377,22,22
28,B003,1447261701,23,23
29,B003,1447261983,20,20
30,B003,1447262266,19,19
31,B003,1447262570,18,18
32,B003,1447262865,18,18
21,B002,1447597954,0,0
22,B002,1447598246,0,0
23,B002,1447598550,0,0
24,B002,1447598785,0,0
25,B002,1447599150,0,0
26,B002,1447599453,0,0
27,B002,1447599755,0,0
28,B002,1447600057,0,0
29,B002,1447600359,0,0
30,B002,1447600662,0,0
31,B002,1447600964,0,0
32,B002,1447601265,0,0
20,B004,1447122887,0,0
21,B004,1447123187,0,0
22,B004,1447123488,0,0
23,B004,1447123791,0,0
24,B004,1447124090,0,0
25,B004,1447124392,0,0
26,B004,1447124693,0,0
27,B004,1447124993,0,0
28,B004,1447125330,0,0
29,B004,1447125598,0,0
30,B004,1447125900,0,0
21,B004,1447605180,0,0
22,B004,1447605483,0,0
23,B004,1447605782,0,0
24,B004,1447606085,0,0
25,B004,1447606388,0,0
26,B004,1447606686,0,0
27,B004,1447606989,0,0
28,B004,1447607290,0,0
29,B004,1447607590,0,0
30,B004,1447607893,0,0
31,B004,1447608189,0,0
32,B004,1447608494,0,0
21,B002,1446780806,0,0
22,B002,1446781105,0,0
23,B002,1446781405,0,0
24,B002,1446781706,0,0
25,B002,1446782010,0,0
26,B002,1446782307,0,0
27,B002,1446782609,0,0
28,B002,1446782910,0,0
29,B002,1446783212,0,0
30,B002,1446783515,0,0
31,B002,1446783815,0,0
32,B002,1446784116,0,0
21,B002,1446698035,0,0
22,B002,1446698334,0,0
23,B002,1446698638,0,0
24,B002,1446698937,0,0
25,B002,1446699238,0,0
26,B002,1446699540,0,0
27,B002,1446699838,0,0
28,B002,1446700141,0,0
29,B002,1446700440,0,0
30,B002,1446700705,0,0
31,B002,1446701045,0,0
32,B002,1446701347,0,0
20,B003,1447569339,0,0
21,B003,1447569638,0,0
22,B003,1447569941,0,0
23,B003,1447570240,0,0
24,B003,1447570541,0,0
25,B003,1447570845,0,0
26,B003,1447571145,0,0
27,B003,1447571446,0,0
28,B003,1447571746,0,0
29,B003,1447572048,0,0
30,B003,1447572347,0,0
20,B004,1447065285,34,34
21,B004,1447065603,33,33
22,B004,1447065997,34,34
23,B004,1447066265,33,33
24,B004,1447066588,35,35
25,B004,1447066792,35,35
26,B004,1447067259,34,34
27,B004,1447067456,32,32
28,B004,1447067752,36,36
29,B004,1447068040,35,35
30,B004,1447068346,36,36
21,B002,1447687843,12,12
22,B002,1447688139,11,11
23,B002,1447688453,10,10
24,B002,1447688758,11,11
25,B002,1447689067,14,13
26,B002,1447689414,18,18
27,B002,1447689729,25,25
28,B002,1447690017,44,44
29,B002,1447690296,52,52
30,B002,1447690586,57,57
31,B002,1447690885,58,58
32,B002,1447691197,52,51
20,B002,1446816887,8,8
21,B002,1446817188,9,8
22,B002,1446817492,9,9
23,B002,1446817803,7,7
24,B002,1446818118,19,19
25,B002,1446818437,10,9
26,B002,1446818745,13,13
27,B002,1446819031,28,28
28,B002,1446819323,30,30
29,B002,1446819624,34,34
30,B002,1446819920,35,35
20,B003,1446708897,0,0
21,B003,1446709198,0,0
22,B003,1446709501,0,0
23,B003,1446709808,0,0
24,B003,1446710110,0,0
25,B003,1446710412,0,0
26,B003,1446710722,0,0
27,B003,1446711019,0,0
28,B003,1446711328,0,0
29,B003,1446711631,1,1
30,B003,1446711936,1,1
21,B002,1447266783,6,6
22,B002,1447267086,7,7
23,B002,1447267385,6,6
24,B002,1447267693,6,6
25,B002,1447267993,5,5
26,B002,1447268305,6,6
27,B002,1447268605,3,3
28,B002,1447268907,3,3
29,B002,1447269200,1,1
30,B002,1447269498,0,0
31,B002,1447269685,0,0
32,B002,1447270101,0,0
20,B003,1447234533,0,0
21,B003,1447234782,2,2
22,B003,1447235099,4,4
23,B003,1447235449,4,4
24,B003,1447235746,7,7
25,B003,1447236049,3,3
26,B003,1447236348,4,4
27,B003,1447236623,3,3
28,B003,1447236920,7,7
29,B003,1447237221,9,9
30,B003,1447237526,9,9
21,B004,1446741017,0,0
22,B004,1446741320,0,0
23,B004,1446741628,0,0
24,B004,1446741928,0,0
25,B004,1446742230,0,0
26,B004,1446742546,0,0
27,B004,1446742861,0,0
28,B004,1446743175,1,1
29,B004,1446743457,0,0
30,B004,1446743751,0,0
31,B004,1446744052,0,0
32,B004,1446744349,1,1
21,B004,1447731021,0,0
22,B004,1447731320,0,0
23,B004,1447731622,0,0
24,B004,1447731921,0,0
25,B004,1447732234,0,0
26,B004,1447732525,0,0
27,B004,1447732832,0,0
28,B004,1447733127,0,0
29,B004,1447733399,0,0
30,B004,1447733727,0,0
31,B004,1447734028,0,0
32,B004,1447734333,0,0
20,B004,1447335282,88,87
21,B004,1447335588,86,86
22,B004,1447335895,81,81
23,B004,1447336215,80,79
24,B004,1447336551,37,37
25,B004,1447336877,13,13
26,B004,1447337183,41,41
27,B004,1447337435,53,53
28,B004,1447337720,53,53
29,B004,1447338028,51,51
30,B004,1447338321,52,52
20,B004,1447547685,0,0
21,B004,1447547987,0,0
22,B004,1447548290,0,0
23,B004,1447548593,0,0
24,B004,1447548892,0,0
25,B004,1447549204,0,0
26,B004,1447549492,0,0
27,B004,1447549792,0,0
28,B004,1447550092,0,0
29,B004,1447550392,0,0
30,B004,1447550695,0,0
21,B003,1446838306,0,0
22,B003,1446838609,0,0
23,B003,1446838906,0,0
24,B003,1446839210,0,0
25,B003,1446839509,0,0
26,B003,1446839812,0,0
27,B003,1446840113,0,0
28,B003,1446840412,0,0
29,B003,1446840711,0,0
30,B003,1446841012,0,0
31,B003,1446841314,0,0
32,B003,1446841615,0,0
20,B003,1447479299,0,0
21,B003,1447479598,0,0
22,B003,1447479899,0,0
23,B003,1447480198,0,0
24,B003,1447480501,0,0
25,B003,1447480801,0,0
26,B003,1447481104,0,0
27,B003,1447481404,0,0
28,B003,1447481705,0,0
29,B003,1447482006,0,0
30,B003,1447482308,0,0
21,B003,1447435948,2,2
22,B003,1447436257,2,2
23,B003,1447436559,2,2
24,B003,1447436860,2,2
25,B003,1447437162,3,3
26,B003,1447437458,3,3
27,B003,1447437762,3,3
28,B003,1447438066,3,3
29,B003,1447438362,3,3
30,B003,1447438664,1,1
31,B003,1447438960,1,1
32,B003,1447439264,1,1
20,B003,1447335282,16,15
21,B003,1447335588,15,15
22,B003,1447335895,16,16
23,B003,1447336215,17,17
24,B003,1447336551,20,19
25,B003,1447336877,25,25
26,B003,1447337183,23,23
27,B003,1447337435,18,18
28,B003,1447337720,17,17
29,B003,1447338028,17,17
30,B003,1447338321,17,17
21,B002,1446870841,0,0
22,B002,1446871142,0,0
23,B002,1446871443,0,0
24,B002,1446871742,0,0
25,B002,1446872048,0,0
26,B002,1446872344,0,0
27,B002,1446872648,0,0
28,B002,1446872947,0,0
29,B002,1446873206,0,0
30,B002,1446873546,0,0
31,B002,1446873849,0,0
32,B002,1446874150,0,0
21,B003,1446611638,0,0
22,B003,1446611938,0,0
23,B003,1446612240,0,0
24,B003,1446612539,0,0
25,B003,1446612841,0,0
26,B003,1446613142,0,0
27,B003,1446613442,0,0
28,B003,1446613743,0,0
29,B003,1446614045,0,0
30,B003,1446614350,0,0
31,B003,1446614649,0,0
32,B003,1446614950,0,0
21,B003,1446698035,0,0
22,B003,1446698334,0,0
23,B003,1446698638,0,0
24,B003,1446698937,0,0
25,B003,1446699238,0,0
26,B003,1446699540,0,0
27,B003,1446699838,0,0
28,B003,1446700141,0,0
29,B003,1446700440,0,0
30,B003,1446700705,0,0
31,B003,1446701045,0,0
32,B003,1446701347,0,0
21,B002,1446647573,27,27
22,B002,1446647900,24,24
23,B002,1446648199,23,23
24,B002,1446648500,23,23
25,B002,1446648826,25,25
26,B002,1446649162,19,19
27,B002,1446649474,9,9
28,B002,1446649748,4,4
29,B002,1446650027,5,5
30,B002,1446650316,5,5
31,B002,1446650628,4,4
32,B002,1446650919,4,4
21,B002,1446568226,40,39
22,B002,1446568532,39,39
23,B002,1446568840,38,38
24,B002,1446569145,37,37
25,B002,1446569459,33,33
26,B002,1446569784,36,36
27,B002,1446570089,35,35
28,B002,1446570382,36,36
29,B002,1446570676,34,34
30,B002,1446570966,35,35
31,B002,1446571274,33,33
32,B002,1446571569,33,33
21,B004,1447450393,0,0
22,B004,1447450691,0,0
23,B004,1447450992,0,0
24,B004,1447451296,0,0
25,B004,1447451593,0,0
26,B004,1447451895,0,0
27,B004,1447452200,0,0
28,B004,1447452502,0,0
29,B004,1447452809,0,0
30,B004,1447453107,0,0
31,B004,1447453407,0,0
32,B004,1447453708,0,0
21,B002,1446921199,0,0
22,B002,1446921498,0,0
23,B002,1446921803,0,0
24,B002,1446922101,0,0
25,B002,1446922399,0,0
26,B002,1446922703,0,0
27,B002,1446923006,0,0
28,B002,1446923305,0,0
29,B002,1446923605,0,0
30,B002,1446923905,0,0
31,B002,1446924205,0,0
32,B002,1446924508,0,0
21,B004,1446568226,6,6
22,B004,1446568532,7,7
23,B004,1446568840,6,6
24,B004,1446569145,3,3
25,B004,1446569459,2,2
26,B004,1446569784,0,0
27,B004,1446570089,0,0
28,B004,1446570382,0,0
29,B004,1446570676,0,0
30,B004,1446570966,0,0
31,B004,1446571274,0,0
32,B004,1446571569,0,0
21,B002,1446913989,0,0
22,B002,1446914290,0,0
23,B002,1446914593,0,0
24,B002,1446914892,0,0
25,B002,1446915194,0,0
26,B002,1446915491,0,0
27,B002,1446915790,0,0
28,B002,1446916093,0,0
29,B002,1446916398,0,0
30,B002,1446916695,0,0
31,B002,1446916998,0,0
32,B002,1446917295,0,0
21,B003,1446971453,0,0
22,B003,1446971766,0,0
23,B003,1446972055,0,0
24,B003,1446972361,0,0
25,B003,1446972659,0,0
26,B003,1446972957,0,0
27,B003,1446973260,0,0
28,B003,1446973562,0,0
29,B003,1446973860,0,0
30,B003,1446974163,0,0
31,B003,1446974464,0,0
32,B003,1446974765,0,0
20,B002,1447018484,0,0
21,B002,1447018768,0,0
22,B002,1447019069,0,0
23,B002,1447019371,0,0
24,B002,1447019671,0,0
25,B002,1447019976,0,0
26,B002,1447020272,0,0
27,B002,1447020575,0,0
28,B002,1447020882,0,0
29,B002,1447021183,0,0
30,B002,1447021481,0,0
21,B002,1447486223,0,0
22,B002,1447486524,0,0
23,B002,1447486708,0,0
24,B002,1447487127,0,0
25,B002,1447487428,0,0
26,B002,1447487730,0,0
27,B002,1447488033,0,0
28,B002,1447488335,0,0
29,B002,1447488634,0,0
30,B002,1447488940,0,0
31,B002,1447489242,0,0
32,B002,1447489543,0,0
21,B003,1446827482,11,11
22,B003,1446827783,9,9
23,B003,1446828087,8,8
24,B003,1446828388,9,9
25,B003,1446828688,9,9
26,B003,1446828994,7,7
27,B003,1446829295,6,6
28,B003,1446829598,5,5
29,B003,1446829898,5,5
30,B003,1446830195,3,3
31,B003,1446830491,3,3
32,B003,1446830796,3,3
21,B004,1447227149,0,0
22,B004,1447227454,0,0
23,B004,1447227755,0,0
24,B004,1447228064,0,0
25,B004,1447228364,0,0
26,B004,1447228666,0,0
27,B004,1447228971,0,0
28,B004,1447229275,0,0
29,B004,1447229577,0,0
30,B004,1447229884,0,0
31,B004,1447230182,0,0
32,B004,1447230492,0,0
20,B004,1447461242,0,0
21,B004,1447461541,0,0
22,B004,1447461851,0,0
23,B004,1447462147,0,0
24,B004,1447462457,0,0
25,B004,1447462987,0,0
26,B004,1447463362,0,0
27,B004,1447463654,0,0
28,B004,1447463951,0,0
29,B004,1447464250,0,0
30,B004,1447464551,0,0
21,B002,1446867225,0,0
22,B002,1446867526,0,0
23,B002,1446867826,0,0
24,B002,1446868128,0,0
25,B002,1446868428,0,0
26,B002,1446868729,0,0
27,B002,1446869030,0,0
28,B002,1446869338,0,0
29,B002,1446869637,0,0
30,B002,1446869939,0,0
31,B002,1446870240,0,0
32,B002,1446870541,0,0
21,B003,1447032619,0,0
22,B003,1447032920,0,0
23,B003,1447033225,0,0
24,B003,1447033520,0,0
25,B003,1447033822,0,0
26,B003,1447034122,0,0
27,B003,1447034423,0,0
28,B003,1447034741,0,0
